# lambda                   energy         congugate_lambda

0.360116542220065         1.41985753757729         8.61344921164663
0.360109097426963         1.41979341370899         8.61305193032888
0.36010162727913         1.41972907442598         8.61265352974335
0.360094131673407         1.41966451886837         8.61225400635254
0.360086610505957          1.4195997461707         8.61185335659632
0.360079063672265         1.41953475546186         8.61145157689173
0.360071491067128         1.41946954586512         8.61104866363263
0.360063892584652         1.41940411649799         8.61064461318955
0.360056268118248         1.41933846647225         8.61023942190967
0.36004861756062         1.41927259489386         8.60983308611645
0.360040940803767         1.41920650086295         8.60942560210948
0.360033237738972         1.41914018347372          8.6090169661643
0.360025508256797         1.41907364181444         8.60860717453229
0.36001775224708         1.41900687496737         8.60819622344032
0.360009969598924         1.41893988200874         8.60778410909063
0.360002160200696         1.41887266200867         8.60737082766064
0.359994323940018         1.41880521403115         8.60695637530271
0.359986460703761         1.41873753713397         8.60654074814395
0.359978570378039         1.41866963036866         8.60612394228607
0.359970652848204         1.41860149278048         8.60570595380505
0.359962707998839          1.4185331234083         8.60528677875105
0.35995473571375         1.41846452128463         8.60486641314807
0.359946735875961         1.41839568543552         8.60444485299386
0.359938708367708         1.41832661488046          8.6040220942597
0.35993065307043         1.41825730863246         8.60359813289001
0.359922569864767         1.41818776569784          8.6031729648023
0.359914458630547          1.4181179850763         8.60274658588692
0.359906319246785         1.41804796576078          8.6023189920068
0.359898151591671         1.41797770673746         8.60189017899722
0.359889955542568         1.41790720698565         8.60146014266549
0.359881730976002         1.41783646547781         8.60102887879102
0.359873477767654         1.41776548117939         8.60059638312469
0.359865195792357         1.41769425304887         8.60016265138888
0.359856884924085         1.41762278003764         8.59972767927716
0.359848545035945         1.41755106108995           8.599291462454
0.359840176000175         1.41747909514288         8.59885399655459
0.359831777688132         1.41740688112625         8.59841527718454
0.359823349970283         1.41733441796255         8.59797529991967
0.359814892716204          1.4172617045669         8.59753406030574
0.359806405794565           1.417188739847          8.5970915538582
0.359797889073127         1.41711552270303         8.59664777606187
0.359789342418734         1.41704205202761         8.59620272237087
0.359780765697301         1.41696832670572         8.59575638820812
0.359772158773811         1.41689434561466         8.59530876896517
0.359763521512304         1.41682010762398         8.59485986000199
0.35975485377587         1.41674561159536         8.59440965664665
0.359746155426641         1.41667085638262         8.59395815419503
0.359737426325781         1.41659584083161         8.59350534791055
0.359728666333478         1.41652056378014         8.59305123302391
0.359719875308938         1.41644502405794         8.59259580473279
0.359711053110374         1.41636922048655         8.59213905820159
0.359702199594998         1.41629315187927         8.59168098856114
0.359693314619013          1.4162168170411         8.59122159090836
0.3596843980376         1.41614021476865         8.59076086030596
0.359675449704917         1.41606334385006         8.59029879178232
0.359666469474084         1.41598620306498         8.58983538033086
0.359657457197172         1.41590879118441         8.58937062091014
0.359648412725202         1.41583110697069          8.5889045084432
0.359639335908128         1.41575314917741          8.5884370378174
0.359630226594831         1.41567491654932         8.58796820388419
0.359621084633109         1.41559640782225         8.58749800145862
0.359611909869667         1.41551762172306         8.58702642531915
0.359602702150108         1.41543855696956         8.58655347020728
0.359593461318922         1.41535921227035         8.58607913082723
0.359584187219478         1.41527958632489          8.5856034018456
0.359574879694011         1.41519967782325         8.58512627789107
0.359565538583617         1.41511948544616           8.584647753554
0.359556163728237         1.41503900786488          8.5841678233862
0.35954675496665         1.41495824374106         8.58368648190047
0.359537312136461         1.41487719172678         8.58320372357028
0.359527835074092         1.41479585046433         8.58271954282958
0.359518323614771         1.41471421858623         8.58223393407211
0.359508777592521         1.41463229471506         8.58174689165143
0.359499196840148         1.41455007746343         8.58125840988023
0.359489581189232          1.4144675654339         8.58076848303022
0.359479930470113         1.41438475721879         8.58027710533156
0.359470244511885         1.41430165140022         8.57978427097267
0.359460523142378         1.41421824654992         8.57928997409967
0.359450766188152         1.41413454122922          8.5787942088162
0.359440973474483         1.41405053398885         8.57829696918281
0.35943114482535         1.41396622336893         8.57779824921673
0.359421280063428         1.41388160789888          8.5772980428915
0.35941137901007         1.41379668609725         8.57679634413638
0.359401441485298         1.41371145647167         8.57629314683626
0.359391467307793         1.41362591751878         8.57578844483095
0.359381456294877         1.41354006772404         8.57528223191494
0.359371408262508         1.41345390556173          8.5747745018369
0.359361323025258         1.41336742949479         8.57426524829936
0.359351200396309         1.41328063797471         8.57375446495826
0.359341040187436         1.41319352944146         8.57324214542237
0.359330842208994         1.41310610232338          8.5727282832531
0.359320606269907         1.41301835503702         8.57221287196399
0.359310332177651         1.41293028598713         8.57169590502014
0.359300019738244         1.41284189356647         8.57117737583788
0.359289668756231         1.41275317615571         8.57065727778428
0.359279279034672         1.41266413212335         8.57013560417683
0.359268850375125         1.41257475982562         8.56961234828269
0.359258382577633         1.41248505760628         8.56908750331858
0.359247875440712         1.41239502379662            8.56856106245
0.359237328761336         1.41230465671526         8.56803301879092
0.35922674233492         1.41221395466809         8.56750336540336
0.359216115955307         1.41212291594808         8.56697209529675
0.359205449414757         1.41203153883523         8.56643920142746
0.359194742503923         1.41193982159644         8.56590467669844
0.359183995011846         1.41184776248534         8.56536851395867
0.359173206725934         1.41175535974223         8.56483070600249
0.359162377431946          1.4116626115939         8.56429124556935
0.35915150691398         1.41156951625354         8.56375012534307
0.359140594954456         1.41147607192059         8.56320733795151
0.359129641334098         1.41138227678064         8.56266287596584
0.35911864583192         1.41128812900527         8.56211673190029
0.35910760822521         1.41119362675194         8.56156889821126
0.359096528289513         1.41109876816384         8.56101936729707
0.359085405798613         1.41100355136976         8.56046813149724
0.359074240524518         1.41090797448398         8.55991518309208
0.359063032237442          1.4108120356061         8.55936051430198
0.359051780705791          1.4107157328209         8.55880411728692
0.35904048569614         1.41061906419824         8.55824598414583
0.35902914697322         1.41052202779288         8.55768610691623
0.359017764299898         1.41042462164436         8.55712447757328
0.359006337437161         1.41032684377682         8.55656108802954
0.358994866144097         1.41022869219891         8.55599593013415
0.358983350177875         1.41013016490359         8.55542899567238
0.35897178929373         1.41003125986802         8.55486027636482
0.358960183244941         1.40993197505338         8.55428976386697
0.358948531782815         1.40983230840474         8.55371744976852
0.358936834656666         1.40973225785091          8.5531433255927
0.358925091613795         1.40963182130424         8.55256738279567
0.358913302399473         1.40953099666052         8.55198961276598
0.358901466756921          1.4094297817988         8.55141000682367
0.358889584427286         1.40932817458119         8.55082855621984
0.358877655149628         1.40922617285277         8.55024525213592
0.358865678660893         1.40912377444139         8.54966008568295
0.358853654695896          1.4090209771575         8.54907304790097
0.358841582987299         1.40891777879397         8.54848412975832
0.35882946326559         1.40881417712595         8.54789332215088
0.358817295259063          1.4087101699107         8.54730061590135
0.358805078693795          1.4086057548874         8.54670600175881
0.358792813293625         1.40850092977697         8.54610947039767
0.358780498780133         1.40839569228192         8.54551101241711
0.358768134872614         1.40829004008615         8.54491061834029
0.358755721288063         1.40818397085479         8.54430827861372
0.358743257741143         1.40807748223397         8.54370398360637
0.35873074394417         1.40797057185073         8.54309772360897
0.358718179607086         1.40786323731272         8.54248948883339
0.358705564437436         1.40775547620809         8.54187926941154
0.358692898140345          1.4076472861053         8.54126705539503
0.358680180418494         1.40753866455287         8.54065283675393
0.358667410972096         1.40742960907927         8.54003660337628
0.358654589498871         1.40732011719263         8.53941834506724
0.358641715694021         1.40721018638061         8.53879805154816
0.358628789250207         1.40709981411019          8.5381757124559
0.358615809857522         1.40698899782749         8.53755131734185
0.358602777203466         1.40687773495744         8.53692485567132
0.35858969097292         1.40676602290378          8.5362963168224
0.358576550848122         1.40665385904867         8.53566569008537
0.358563356508637         1.40654124075258         8.53503296466158
0.358550107631334         1.40642816535403         8.53439812966291
0.358536803890357         1.40631463016944         8.53376117411056
0.358523444957099         1.40620063249279         8.53312208693431
0.358510030500173         1.40608616959556         8.53248085697159
0.358496560185386         1.40597123872638         8.53183747296669
0.358483033675711         1.40585583711085         8.53119192356961
0.358469450631257         1.40573996195135         8.53054419733522
0.358455810709244         1.40562361042676         8.52989428272252
0.358442113563967         1.40550677969222         8.52924216809336
0.358428358846775         1.40538946687899         8.52858784171167
0.358414546206038         1.40527166909409         8.52793129174252
0.358400675287114         1.40515338342015         8.52727250625109
0.358386745732324         1.40503460691514         8.52661147320156
0.35837275718092         1.40491533661213         8.52594818045633
0.358358709269052         1.40479556951903         8.52528261577479
0.358344601629739         1.40467530261837         8.52461476681259
0.358330433892837         1.40455453286704         8.52394462112026
0.358316205685009         1.40443325719602         8.52327216614242
0.358301916629688         1.40431147251014         8.52259738921666
0.35828756634705         1.40418917568784          8.5219202775724
0.358273154453979         1.40406636358086          8.5212408183299
0.358258680564034         1.40394303301403         8.52055899849916
0.358244144287414         1.40381918078497         8.51987480497893
0.358229545230927         1.40369480366383         8.51918822455523
0.358214882997955         1.40356989839305         8.51849924390076
0.358200157188418         1.40344446168702         8.51780784957339
0.358185367398741         1.40331849023186         8.51711402801506
0.358170513221817         1.40319198068513         8.51641776555085
0.358155594246974         1.40306492967553         8.51571904838759
0.358140610059937         1.40293733380263         8.51501786261275
0.358125560242791         1.40280918963658         8.51431419419331
0.358110444373948         1.40268049371782         8.51360802897446
0.358095262028105          1.4025512425568         8.51289935267847
0.358080012776213         1.40242143263364         8.51218815090342
0.358064696185431         1.40229106039789         8.51147440912207
0.358049311819095         1.40216012226817          8.5107581126805
0.358033859236676         1.40202861463194         8.51003924679676
0.358018337993742          1.4018965338451         8.50931779655987
0.358002747641919         1.40176387623177         8.50859374692828
0.357987087728851         1.40163063808391          8.5078670827288
0.357971357798157         1.40149681566104         8.50713778865503
0.357955557389398          1.4013624051899         8.50640584926632
0.357939686038027         1.40122740286414         8.50567124898616
0.357923743275356           1.401091804844         8.50493397210107
0.357907728628506         1.40095560725598         8.50419400275911
0.357891641620374         1.40081880619248         8.50345132496846
0.357875481769582         1.40068139771151         8.50270592259628
0.357859248590441         1.40054337783633         8.50195777936699
0.357842941592904          1.4004047425551         8.50120687886108
0.35782656028252         1.40026548782055         8.50045320451358
0.357810104160397         1.40012560954965         8.49969673961279
0.357793572723151         1.39998510362322          8.4989374672985
0.357776965462864         1.39984396588562         8.49817537056084
0.357760281867037         1.39970219214435          8.4974104322387
0.357743521418545         1.39955977816973          8.4966426350182
0.357726683595593         1.39941671969452         8.49587196143119
0.357709767871665         1.39927301241356         8.49509839385381
0.357692773715479         1.39912865198341         8.49432191450485
0.35767570059094         1.39898363402193         8.49354250544431
0.357658547957092         1.39883795410798         8.49276014857177
0.357641315268069         1.39869160778099         8.49197482562478
0.357624001973046         1.39854459054059          8.4911865181775
0.357606607516189         1.39839689784626         8.49039520763876
0.357589131336609         1.39824852511686         8.48960087525068
0.357571572868305         1.39809946773033          8.4888035020871
0.357553931540122         1.39794972102325         8.48800306905159
0.357536206775693         1.39779928029046         8.48719955687624
0.357518397993391         1.39764814078462         8.48639294611973
0.357500504606275         1.39749629771588         8.48558321716564
0.35748252602204          1.3973437462514         8.48477035022086
0.357464461642962         1.39719048151498         8.48395432531384
0.357446310865847         1.39703649858665         8.48313512229288
0.357428073081975         1.39688179250224         8.48231272082436
0.357409747677048         1.39672635825293         8.48148710039099
0.357391334031132         1.39657019078492         8.48065824029012
0.357372831518608         1.39641328499892         8.47982611963186
0.35735423950811         1.39625563574974         8.47899071733733
0.357335557362472         1.39609723784587         8.47815201213684
0.357316784438674         1.39593808604905         8.47730998256821
0.357297920087782         1.39577817507384         8.47646460697469
0.357278963654889         1.39561749958711         8.47561586350336
0.357259914479063         1.39545605420773         8.47476373010302
0.357240771893285         1.39529383350598         8.47390818452254
0.357221535224391         1.39513083200318         8.47304920430891
0.357202203793014         1.39496704417126         8.47218676680524
0.357182776913523         1.39480246443221         8.47132084914904
0.357163253893964         1.39463708715772         8.47045142827006
0.357143634036002         1.39447090666866         8.46957848088859
0.357123916634855         1.39430391723463         8.46870198351331
0.357104100979238          1.3941361130735          8.4678219124395
0.357084186351299         1.39396748835095         8.46693824374685
0.357064172026557         1.39379803717998         8.46605095329778
0.357044057273842         1.39362775362041          8.4651600167351
0.357023841355227         1.39345663167847          8.4642654094802
0.357003523525971         1.39328466530626         8.46336710673107
0.356983103034452          1.3931118484013         8.46246508346005
0.356962579122101         1.39293817480603         8.46155931441203
0.356941951023344         1.39276363830732         8.46064977410222
0.356921217965531         1.39258823263598         8.45973643681407
0.356900379168872          1.3924119514663         8.45881927659734
0.356879433846375         1.39223478841549         8.45789826726585
0.356858381203777         1.39205673704325         8.45697338239543
0.356837220439477         1.39187779085123         8.45604459532192
0.35681595074447         1.39169794328253         8.45511187913886
0.356794571302284         1.39151718772123         8.45417520669535
0.356773081288905         1.39133551749182         8.45323455059422
0.356751479872715         1.39115292585878         8.45228988318941
0.356729766214423         1.39096940602598         8.45134117658419
0.356707939466994         1.39078495113626         8.45038840262879
0.356685998775583          1.3905995542708         8.44943153291826
0.356663943277464         1.39041320844874         8.44847053879023
0.356641772101962         1.39022590662657         8.44750539132292
0.356619484370382         1.39003764169763         8.44653606133265
0.356597079195941         1.38984840649162         8.44556251937176
0.356574555683695         1.38965819377403         8.44458473572642
0.356551912930469         1.38946699624569          8.4436026804144
0.356529150024787         1.38927480654217         8.44261632318268
0.356506266046802         1.38908161723329         8.44162563350537
0.356483260068222         1.38888742082262         8.44063058058154
0.35646013115224         1.38869220974693         8.43963113333261
0.356436878353459         1.38849597637563         8.43862726040047
0.356413500717825         1.38829871301029           8.437618930145
0.356389997282551          1.3881004118841         8.43660611064189
0.356366367076045         1.38790106516134         8.43558876968032
0.356342609117838         1.38770066493684         8.43456687476068
0.356318722418509         1.38749920323545         8.43354039309231
0.356294705979615         1.38729667201155         8.43250929159119
0.356270558793614         1.38709306314844         8.43147353687775
0.356246279843795          1.3868883684579         8.43043309527439
0.356221868104201          1.3866825796796          8.4293879328033
0.356197322539556         1.38647568848058         8.42833801518417
0.356172642105194         1.38626768645475         8.42728330783192
0.35614782574698          1.3860585651223          8.4262237758543
0.356122872401239         1.38584831592926         8.42515938404967
0.356097780994682         1.38563693024688         8.42409009690466
0.356072550444329         1.38542439937117         8.42301587859193
0.356047179657435         1.38521071452232         8.42193669296773
0.356021667531417         1.38499586684423         8.42085250356983
0.355996012953778         1.38477984740392           8.419763273615
0.355970214802032         1.38456264719106         8.41866896599686
0.355944271943632         1.38434425711746         8.41756954328351
0.355918183235889         1.38412466801645         8.41646496771528
0.355891947525903         1.38390387064246         8.41535520120236
0.355865563650485         1.38368185567047         8.41424020532266
0.355839030436084         1.38345861369549         8.41311994131943
0.355812346698708         1.38323413523201         8.41199437009901
0.355785511243853         1.38300841071355         8.41086345222844
0.355758522866427         1.38278143049211         8.40972714793337
0.355731380350674         1.38255318483764         8.40858541709578
0.355704082470099         1.38232366393759         8.40743821925151
0.355676627987393         1.38209285789632         8.40628551358821
0.355649015654359         1.38186075673467         8.40512725894304
0.355621244211833         1.38162735038942         8.40396341380036
0.355593312389617         1.38139262871278         8.40279393628954
0.355565218906394         1.38115658147192         8.40161878418268
0.355536962469659         1.38091919834844         8.40043791489251
0.355508541775645          1.3806804689379         8.39925128546992
0.355479955509241          1.3804403827493         8.39805885260193
0.355451202343925         1.38019892920462         8.39686057260949
0.355422280941682         1.37995609763828         8.39565640144504
0.355393189952934         1.37971187729671         8.39444629469059
0.355363928016461         1.37946625733778         8.39323020755529
0.355334493759329         1.37921922683046          8.3920080948734
0.355304885796811         1.37897077475415         8.39077991110194
0.355275102732313         1.37872088999835         8.38954561031859
0.355245143157299         1.37846956136207         8.38830514621952
0.355215005651216         1.37821677755343         8.38705847211704
0.355184688781415         1.37796252718912         8.38580554093773
0.355154191103078         1.37770679879399         8.38454630521986
0.355123511159139         1.37744958080047          8.3832807171115
0.355092647480209         1.37719086154819         8.38200872836818
0.355061598584499         1.37693062928345         8.38073029035079
0.355030362977743         1.37666887215874         8.37944535402336
0.354998939153118         1.37640557823229         8.37815386995076
0.354967325591168         1.37614073546755         8.37685578829668
0.354935520759728         1.37587433173274         8.37555105882124
0.354903523113838         1.37560635480036         8.37423963087893
0.354871331095669         1.37533679234667         8.37292145341624
0.354838943134443         1.37506563195126         8.37159647496953
0.354806357646347          1.3747928610965         8.37026464366265
0.354773573034456         1.37451846716707         8.36892590720485
0.354740587688648         1.37424243744947         8.36758021288823
0.35470739998552          1.3739647591315         8.36622750758574
0.354674008288305         1.37368541930171         8.36486773774846
0.354640410946785         1.37340440494899         8.36350084940364
0.354606606297206         1.37312170296189         8.36212678815208
0.354572592662184         1.37283730012823         8.36074549916563
0.354538368350623         1.37255118313446         8.35935692718497
0.354503931657617         1.37226333856517         8.35796101651687
0.354469280864361         1.37197375290248         8.35655771103186
0.354434414238054         1.37168241252546         8.35514695416141
0.354399330031804         1.37138930370961          8.3537286888955
0.354364026484527         1.37109441262617          8.3523028577798
0.354328501820846         1.37079772534155          8.3508694029129
0.35429275425099         1.37049922781669          8.3494282659436
0.354256781970685         1.37019890590639         8.34797938806788
0.354220583161047         1.36989674535864         8.34652271002606
0.354184155988467         1.36959273181396         8.34505817209964
0.354147498604502         1.36928685080464         8.34358571410813
0.354110609145749           1.368979087754         8.34210527540614
0.354073485733731         1.36866942797566         8.34061679487955
0.354036126474766         1.36835785667273         8.33912021094253
0.353998529459838         1.36804435893697         8.33761546153371
0.353960692764466         1.36772891974795         8.33610248411263
0.353922614448563         1.36741152397216         8.33458121565592
0.353884292556293         1.36709215636213         8.33305159265337
0.353845725115926         1.36677080155535         8.33151355110387
0.353806910139682         1.36644744407342         8.32996702651119
0.35376784562357         1.36612206832091         8.32841195387961
0.353728529547229         1.36579465858432         8.32684826770922
0.353688959873752          1.3654651990309         8.32527590199135
0.353649134549509         1.36513367370752         8.32369479020371
0.353609051503967         1.36480006653941         8.32210486530496
0.353568708649491         1.36446436132886         8.32050605972966
0.35352810388115         1.36412654175392         8.31889830538258
0.353487235076511         1.36378659136691         8.31728153363297
0.353446100095416         1.36344449359303         8.31565567530851
0.353404696779767         1.36310023172878         8.31402066068894
0.353363022953285         1.36275378894035          8.3123764194996
0.35332107642127         1.36240514826196         8.31072288090464
0.353278854970349         1.36205429259407         8.30905997349966
0.35323635636821         1.36170120470155         8.30738762530455
0.35319357836333         1.36134586721178         8.30570576375558
0.353150518684684          1.3609882626126         8.30401431569723
0.353107175041455         1.36062837325024         8.30231320737389
0.353063545122716         1.36026618132707         8.30060236442104
0.353019626597112         1.35990166889937         8.29888171185589
0.35297541711252         1.35953481787486         8.29715117406811
0.352930914295701         1.35916561001023         8.29541067480945
0.352886115751934          1.3587940269085         8.29366013718357
0.352841019064633         1.35842005001629         8.29189948363519
0.352795621794956         1.35804366062095         8.29012863593858
0.35274992148139         1.35766483984756         8.28834751518597
0.352703915639321         1.35728356865582         8.28655604177504
0.352657601760589         1.35689982783685         8.28475413539634
0.352610977313024         1.35651359800971         8.28294171501981
0.352564039739962         1.35612485961793         8.28111869888098
0.352516786459743         1.35573359292579         8.27928500446635
0.352469214865188          1.3553397780145         8.27744054849871
0.352421322323056          1.3549433947782         8.27558524692119
0.35237310617348         1.35454442291981         8.27371901488112
0.352324563729382         1.35414284194667         8.27184176671334
0.352275692275863         1.35373863116606         8.26995341592241
0.35222648906957         1.35333176968052         8.26805387516447
0.352176951338045         1.35292223638298         8.26614305622851
0.352127076279039          1.3525100099517         8.26422087001665
0.35207686105981         1.35209506884502         8.26228722652385
0.352026302816392         1.35167739129595          8.2603420348168
0.351975398652837          1.3512569553065         8.25838520301221
0.351924145640428          1.3508337386418         8.25641663825419
0.35187254081687         1.35040771882408         8.25443624669082
0.351820581185446         1.34997887312634         8.25244393345003
0.351768263714151         1.34954717856591         8.25043960261455
0.351715585334788         1.34911261189766         8.24842315719619
0.351662542942043         1.34867514960706         8.24639449910902
0.351609133392522         1.34823476790302         8.24435352914196
0.351555353503761         1.34779144271043         8.24230014693033
0.351501200053203         1.34734514966252         8.24023425092662
0.351446669777142         1.34689586409292         8.23815573837027
0.351391759369636         1.34644356102754         8.23606450525668
0.351336465481389         1.34598821517617         8.23396044630527
0.351280784718593         1.34552980092383         8.23184345492664
0.351224713641744         1.34506829232184         8.22971342318898
0.351168248764421         1.34460366307873         8.22757024178309
0.351111386552031         1.34413588655083          8.2254137999873
0.35105412342052         1.34366493573258         8.22324398563076
0.350996455735052         1.34319078324668         8.22106068505641
0.350938379808652         1.34271340133392         8.21886378308266
0.350879891900816         1.34223276184282         8.21665316296459
0.350820988216092         1.34174883621897         8.21442870635403
0.350761664902619          1.3412615954942          8.2121902932591
0.350701918050642         1.34077101027543         8.20993780200282
0.350641743690993         1.34027705073343         8.20767110918107
0.35058113779354          1.3397796865912         8.20539008961971
0.350520096265608         1.33927888711232         8.20309461633136
0.350458614950369         1.33877462108892         8.20078456047138
0.350396689625208         1.33826685682963         8.19845979129319
0.35033431600006         1.33775556214726         8.19612017610342
0.350271489715729         1.33724070434636         8.19376558021658
0.350208206342175         1.33672225021068         8.19139586690921
0.350144461376795         1.33620016599039         8.18901089737424
0.350080250242675         1.33567441738941          8.1866105306747
0.350015568286836         1.33514496955247         8.18419462369795
0.349950410778464         1.33461178705229         8.18176303110967
0.349884772907139         1.33407483387659         8.17931560530836
0.349818649781056         1.33353407341531         8.17685219638006
0.349752036425248         1.33298946844775         8.17437265205379
0.349684927779818         1.33244098112986          8.1718768176577
0.349617318698182         1.33188857298169         8.16936453607611
0.349549203945324         1.33133220487499         8.16683564770786
0.349480578196085         1.33077183702116         8.16428999042596
0.349411436033472         1.33020742895936         8.16172739953884
0.349341771947017         1.32963893954512         8.15914770775371
0.34927158033117         1.32906632693932           8.156550745142
0.349200855483761         1.32848954859768         8.15393633910723
0.349129591604517         1.32790856126089          8.1513043143562
0.349057782793663         1.32732332094537         8.14865449287282
0.34898542305061         1.32673378293483         8.14598669389621
0.348912506272734          1.3261399017727         8.14330073390235
0.348839026254287         1.32554163125553         8.14059642659066
0.348764976685418         1.32493892442746         8.13787358287555
0.34869035115135         1.32433173357603         8.13513201088346
0.348615143131714         1.32372001022921         8.13237151595601
0.348539346000061           1.323103705154          8.1295919006601
0.348462953023572          1.3224827683567         8.12679296480532
0.348385957362991         1.32185714908495         8.12397450546929
0.348308352072793         1.32122679583184         8.12113631703225
0.348230130101619         1.32059165634211         8.11827819122082
0.348151284293         1.31995167762085         8.11539991716241
0.348071807386397         1.31930680594461         8.11250128145093
0.347991692018587         1.31865698687559         8.10958206822493
0.347910930725415         1.31800216527858         8.10664205925833
0.347829515943962         1.31734228534144          8.1036810340663
0.347747440015143         1.31667729059896         8.10069877002566
0.347664695186783          1.3160071239607         8.09769504251209
0.347581273617199         1.31533172774278         8.09466962505491
0.347497167379334         1.31465104370424         8.09162228951071
0.347412368465475           1.313965013088         8.08855280625686
0.347326868792601         1.31327357666692         8.08546094440665
0.347240660208405          1.3125766747952         8.08234647204702
0.347153734498029         1.31187424746551         8.07920915650048
0.34706608339156         1.31116623437216         8.07604876461253
0.346977698572336         1.31045257498067         8.07286506306576
0.346888571686102         1.30973320860415         8.06965781872271
0.34679869435107          1.3090080744867         8.06642679899812
0.346708058168928         1.30827711189444         8.06317177226268
0.346616654736839          1.3075402602142         8.05989250827902
0.346524475660492         1.30679745906054         8.05658877867184
0.346431512568229         1.30604864839116         8.05326035743319
0.346337757126309          1.3052937686312         8.04990702146405
0.346243201055339         1.30453276080662         8.04652855115356
0.346147836147914         1.30376556668697         8.04312473099664
0.346051654287501         1.30299212893777         8.03969535025078
0.345954647468585         1.30221239128269         8.03624020363317
0.345856807818121         1.30142629867565          8.0327590920577
0.345758127618281         1.30063379748301         8.02925182341296
0.34565859933053         1.29983483567572         8.02571821338072
0.345558215621014         1.29902936303156         8.02215808629436
0.345456969387257         1.29821733134722         8.01857127603709
0.345354853786148            1.29739869466         8.01495762697821
0.345251862263178         1.29657340947904         8.01131699494665
0.34514798858289         1.29574143502522         8.00764924823942
0.345043226860477         1.29490273347972         8.00395426866253
0.344937571594458          1.2940572702402         8.00023195260221
0.344831017700338         1.29320501418413         7.99648221212228
0.344723560545154         1.29234593793808         7.99270497608457
0.344615195982773         1.29148001815229         7.98890019128729
0.344505920389822          1.2906072357791         7.98506782361734
0.34439573070208         1.28972757635412         7.98120785921063
0.344284624451169         1.28884103027873         7.97732030561473
0.344172599801367         1.28794759310241         7.97340519294789
0.34405965558633         1.28704726580325         7.96946257504737
0.343945791345531         1.28614005506511         7.96549253060074
0.343831007360192         1.28522597354947         7.96149516425245
0.343715304688476         1.28430504016039         7.95747060767875
0.343598685199729         1.28337728030062         7.95341902062371
0.343481151607528         1.28244272611718          7.9493405918889
0.343362707501319         1.28150141673447         7.94523554026953
0.343243357376431          1.2805533984735         7.94110411543137
0.343123106662251         1.27959872505534         7.93694659872105
0.343001961748382         1.27863745778755         7.93276330390457
0.342879930008618         1.27766966573229         7.92855457783014
0.34275701982258         1.27669542585498         7.92432080100999
0.342633240594916         1.27571482315264         7.92006238811904
0.342508602771973         1.27472795076153         7.91577978840878
0.342383117855892         1.27373491004356         7.91147348603474
0.342256798416122         1.27273581065156         7.90714400029883
0.342129658098367         1.27173077057376         7.90279188580793
0.342001711631039         1.27071991615791         7.89841773255125
0.341872974829306         1.26970338211599         7.89402216590067
0.341743464596861         1.26868131151067         7.88960584653863
0.341613198925578         1.26765385572459         7.88516947031904
0.34148238132928         1.26662262790269         7.88072003776027
0.341350913466393         1.26558686009742         7.87625426605937
0.341218550588085         1.26454463365394         7.87176392955021
0.341085694829712         1.26349912355633         7.86726274901712
0.340952019237215         1.26244776492236         7.86273972261013
0.340817912460883         1.26139362217416         7.85820807379548
0.340683013020632         1.26033386143044         7.85365566109454
0.340547754072178         1.25927189258069         7.84909717284015
0.340411735636905         1.25820458207874         7.84451919986994
0.340275433692708         1.25713567115517         7.83993783034872
0.340138408592268         1.25606171807929         7.83533835524201
0.340001180328292         1.25498680389967         7.83073829453426
0.339863268664704         1.25390717217378         7.82612161585128
0.339725238169688         1.25282724726533         7.82150728131932
0.33958681397171         1.25174488130485         7.81688614798744
0.339448067756173         1.25066063889244         7.81226067196048
0.339309040146783         1.24957484078031           7.807632265941
0.339169767946005         1.24848777714627         7.80300221134584
0.339030288055727         1.24739973825556         7.79837178926492
0.338890638047017          1.2463110188982         7.79374229928918
0.338750856212017         1.24522191877736         7.78911506102493
0.338610981531818         1.24413274224272         7.78449141279381
0.338471053624854         1.24304379787368         7.77987270967532
0.338330851940938         1.24195337063279         7.77525173353205
0.338190630632823           1.240863438291         7.77063692357445
0.33805047699979         1.23977467813035         7.76603119364721
0.337910416472274         1.23868728562897         7.76143541467334
0.33777049651887         1.23760162674162         7.75685117673515
0.337631012673032         1.23651998962154         7.75228817182985
0.337491504313134         1.23543879855183         7.74773135526784
0.337352519768252         1.23436229870443          7.7431986565834
0.337213845681995         1.23328883088194         7.73868311321155
0.337075527517156         1.23221874151836         7.73418621535539
0.336937606952316         1.23115234699636         7.72970932249225
0.336799864246802         1.23008794344527         7.72524532121947
0.336662844156994         1.22902973345561         7.72081186110099
0.336526061505936         1.22797396261847         7.71639323461428
0.336390088535963         1.22692503993669         7.71200791174694
0.336254679391098         1.22588105881229         7.70764792182962
0.336119888884854         1.22484243314564         7.70331500302876
0.335985754905625         1.22380944563201         7.69901033863967
0.335852053807372         1.22278036593587         7.69472673089638
0.335719319093784          1.2217592904291         7.69048122617648
0.335587055441254         1.22074239866558         7.68625793104034
0.335455814712955         1.21973392317878         7.68207441027866
0.335325372307137         1.21873212572074         7.67792341942815
0.335195754181981         1.21773719462293         7.67380571397056
0.335066711417068         1.21674720963825         7.66971333198091
0.334938781082005         1.21576627978214         7.66566322585002
0.334811725757741         1.21479257162128         7.66164777257299
0.334685313209964         1.21382429535917         7.65765956229086
0.334560028701823         1.21286515648981         7.65371381117405
0.334435433849912         1.21191178725331         7.64979661293172
0.334311968496049          1.2109675416862         7.64592169373603
